Customer Id,Customer Fname,Customer Lname,Customer City,Customer Country,Customer State,Customer Street,Customer Zipcode,Customer Segment
5627,Judith,Ferguson,Jacksonville,EE. UU.,FL,8279 Shady Apple Farms,32225.0,Consumer
10895,Mary,Pierce,Caguas,Puerto Rico,PR,8033 Velvet Pine Swale,725.0,Consumer
3440,Mary,Edwards,Salinas,EE. UU.,CA,5561 Quiet Loop,93905.0,Consumer
10103,Julie,Hernandez,Aurora,EE. UU.,CO,4466 Burning Round,80011.0,Corporate
10381,Tyler,Martinez,Long Beach,EE. UU.,CA,5193 Round Mountain,90805.0,Consumer
11877,Jeffrey,Krueger,San Francisco,EE. UU.,CA,7778 Silver Turnabout,94122.0,Home Office
3449,Joyce,Gonzalez,Cupertino,EE. UU.,CA,8307 Silent Park,95014.0,Consumer
1062,Philip,Smith,Caguas,Puerto Rico,PR,3884 Golden Landing,725.0,Corporate
3309,Mary,Williams,Caguas,Puerto Rico,PR,8675 Quaking Nook,725.0,Corporate
2692,Mary,Smith,Pharr,EE. UU.,TX,7007 Quiet Via,78577.0,Consumer
9798,Brittany,French,Houston,EE. UU.,TX,2328 Pleasant Embers Park,77093.0,Home Office
284,John,Harrington,Caguas,Puerto Rico,PR,8172 Gentle Elk Beach,725.0,Consumer
11799,Mary,Tate,Brooklyn,EE. UU.,NY,9015 Little Sky Avenue,11201.0,Home Office
5053,Mary,Smith,Caguas,Puerto Rico,PR,870 Amber Quail Circuit,725.0,Corporate
3693,Megan,Trevino,Compton,EE. UU.,CA,1674 Amber Loop,90220.0,Consumer
3733,Elizabeth,Mckee,Caguas,Puerto Rico,PR,8426 Umber Gardens,725.0,Corporate
1512,Mary,Rowe,Caguas,Puerto Rico,PR,2924 Velvet Dale Corners,725.0,Corporate
5293,Michelle,Callahan,Sacramento,EE. UU.,CA,1321 Cotton Horse Concession,95823.0,Consumer
11058,Charles,Wright,Brooklyn,EE. UU.,NY,9406 Old Lagoon Canyon,11220.0,Home Office
9567,Donna,Booker,Brooklyn,EE. UU.,NY,6281 Round Farm,11238.0,Consumer
4506,Michael,Mccann,Virginia Beach,EE. UU.,VA,4182 Rustic Lake Campus,23464.0,Consumer
12058,Mary,Smith,Washington,EE. UU.,DC,9879 Foggy Hills Freeway,20002.0,Home Office
753,Sandra,Stafford,New York,EE. UU.,NY,7557 Wishing Falls,10033.0,Home Office
969,Rose,Smith,Bakersfield,EE. UU.,CA,4804 Silent Butterfly Way,93304.0,Consumer
1892,Nicholas,Smith,Caguas,Puerto Rico,PR,773 Fallen Pioneer Mews,725.0,Consumer
6853,Kelly,Smith,Dayton,EE. UU.,OH,8580 Jagged Autoroute,45424.0,Consumer
10787,Mary,Acosta,Blacksburg,EE. UU.,VA,4028 Rustic Valley,24060.0,Consumer
4575,Ashley,Whitaker,Orlando,EE. UU.,FL,8399 Hidden Goose By-pass,32825.0,Home Office
4959,Laura,Baldwin,Brooklyn,EE. UU.,NY,226 Rustic Highlands,11218.0,Home Office
6309,Cynthia,Smith,Carlisle,EE. UU.,PA,5950 Silver Elk Ledge,17013.0,Consumer
417,Teresa,Smith,New York,EE. UU.,NY,1690 Dusty Mount,10024.0,Corporate
9000,Amber,White,Caguas,Puerto Rico,PR,10 Pleasant Prairie Link,725.0,Corporate
4324,Carolyn,Munoz,Carson,EE. UU.,CA,777 Sleepy Quail Key,90745.0,Consumer
5426,Mary,Smith,Antioch,EE. UU.,CA,6296 Rocky Nectar Square,94509.0,Home Office
1514,Christine,Taylor,Caguas,Puerto Rico,PR,2934 Dusty Autoroute,725.0,Consumer
11373,William,Cohen,Caguas,Puerto Rico,PR,7479 Hidden Village,725.0,Consumer
4630,Mary,Stark,Chicago,EE. UU.,IL,8298 Crystal Autumn Drive,60621.0,Home Office
2390,Pamela,Smith,Caguas,Puerto Rico,PR,1632 Fallen Robin Quay,725.0,Corporate
3700,Stephen,Bailey,Las Vegas,EE. UU.,NV,4868 Wishing Port,89121.0,Corporate
9642,Mary,Bowers,Clearfield,EE. UU.,UT,6943 Tawny Log Road,84015.0,Consumer
12400,Mary,Smith,Caguas,Puerto Rico,PR,9900 Hidden Rise Downs,725.0,Corporate
393,Mary,Chambers,Caguas,Puerto Rico,PR,577 Old Branch Jetty,725.0,Corporate
3806,Adam,Carson,Upland,EE. UU.,CA,384 Dewy Nectar Trace,91786.0,Home Office
9935,Mary,Garcia,Caguas,Puerto Rico,PR,3173 Cotton Estates,725.0,Corporate
7165,Douglas,Watts,Caguas,Puerto Rico,PR,724 Silver Vale,725.0,Home Office
3790,Alan,Estes,Powder Springs,EE. UU.,GA,9497 Merry Road,30127.0,Consumer
2842,Charles,Johnson,Chino Hills,EE. UU.,CA,3495 Wishing Landing,91709.0,Home Office
7091,Elizabeth,Wells,Taunton,EE. UU.,MA,8416 Silent Ledge,2780.0,Consumer
4054,Mary,Smith,Austin,EE. UU.,TX,1661 Gentle Rabbit Turnabout,78753.0,Home Office
4881,Kelly,Smith,Caguas,Puerto Rico,PR,2717 Little Ledge,725.0,Consumer
8521,Joe,Clay,Chicago,EE. UU.,IL,6801 Honey Horse Village,60628.0,Consumer
171,Evelyn,Potter,Caguas,Puerto Rico,PR,1661 Gentle Rabbit Turnabout,725.0,Consumer
162,John,Garcia,Caguas,Puerto Rico,PR,5452 Jagged Green,725.0,Corporate
2039,Mary,Key,Brentwood,EE. UU.,NY,4599 Red Pathway,11717.0,Consumer
6014,Mary,Washington,Tucson,EE. UU.,AZ,4411 Cinder Front,85706.0,Home Office
1262,Mary,Smith,Caguas,Puerto Rico,PR,4657 Rocky Beacon Via,725.0,Consumer
5035,Mary,Drake,New York,EE. UU.,NY,1674 Hidden Field,10032.0,Consumer
11847,Mary,Pierce,Charlotte,EE. UU.,NC,4388 Burning Mall ,28205.0,Home Office
4519,Kevin,Russell,Caguas,Puerto Rico,PR,5714 Jagged Leaf Street,725.0,Home Office
4615,Christopher,Barnett,Chicago,EE. UU.,IL,9439 Lazy Crossing,60626.0,Consumer
9273,Bobby,Smith,New Orleans,EE. UU.,LA,7291 Middle Elk Abbey,70117.0,Home Office
2359,Emily,Hubbard,Philadelphia,EE. UU.,PA,911 Rustic Round,19131.0,Home Office
8801,Ashley,Montgomery,Livermore,EE. UU.,CA,263 Hazy Wharf,94550.0,Consumer
3332,Mary,Robinson,Stockton,EE. UU.,CA,5399 Foggy Court,95207.0,Consumer
7148,Kyle,Martinez,Caguas,Puerto Rico,PR,555 Honey Pond Inlet,725.0,Corporate
7143,Mary,Burnett,Brooklyn,EE. UU.,NY,231 Bright Alley,11233.0,Home Office
7627,Bruce,Huff,York,EE. UU.,PA,2749 Cotton Circle,17404.0,Home Office
8012,Gregory,Smith,Hayward,EE. UU.,CA,4728 Amber Lake Terrace,94541.0,Home Office
498,Kyle,Smith,Chicago,EE. UU.,IL,3829 Gentle Beacon Meadow,60617.0,Home Office
9934,Kathleen,Smith,Bridgeton,EE. UU.,NJ,8369 Sunny Crossing,8302.0,Home Office
7046,Crystal,Davis,Memphis,EE. UU.,TN,6682 Harvest Orchard,38128.0,Home Office
520,Mary,Reid,Caguas,Puerto Rico,PR,2236 Silent Close,725.0,Consumer
10309,Robert,Vasquez,Elmhurst,EE. UU.,NY,7253 Old Crescent,11373.0,Home Office
3397,Mary,Coleman,Caguas,Puerto Rico,PR,5913 Little Apple Ridge,725.0,Corporate
11925,James,Huerta,Tinley Park,EE. UU.,IL,5616 Foggy Hickory Highlands,60477.0,Corporate
5161,Mary,Zavala,Mission Viejo,EE. UU.,CA,6134 Hidden Field,92691.0,Consumer
2147,Joyce,Smith,Salina,EE. UU.,KS,8153 Sunny Bluff Grove,67401.0,Home Office
3794,Julia,Smith,Manchester,EE. UU.,CT,4229 Iron Elk Turnabout,6040.0,Home Office
10189,Harry,Chung,Mililani,EE. UU.,HI,6303 Lazy Campus,96789.0,Corporate
10486,Ronald,Ballard,Chicago,EE. UU.,IL,5271 Quaking Wood,60613.0,Consumer
5682,Mary,Proctor,Redmond,EE. UU.,WA,9601 Jagged River Bay,98052.0,Home Office
2781,Jean,Morton,Caguas,Puerto Rico,PR,4145 Easy Via,725.0,Corporate
10593,Mary,Phillips,Caguas,Puerto Rico,PR,5193 Crystal Anchor Path,725.0,Corporate
6671,Randy,Chambers,Caguas,Puerto Rico,PR,9854 Iron Street,725.0,Corporate
3712,Mary,Meza,Caguas,Puerto Rico,PR,2544 Broad Brook View,725.0,Consumer
3716,Hannah,Jarvis,San Jose,EE. UU.,CA,6391 Golden Promenade,95111.0,Consumer
5836,Mary,Orr,New York,EE. UU.,NY,849 Noble Apple Private,10128.0,Consumer
10493,Frances,Taylor,Chicago,EE. UU.,IL,2923 Hazy Autoroute,60613.0,Home Office
11520,Mary,Anderson,Caguas,Puerto Rico,PR,720 Harvest Harbour,725.0,Corporate
5655,Mary,Bryant,Los Angeles,EE. UU.,CA,3244 Misty Leaf Inlet,90027.0,Home Office
2835,Bryan,Gould,Caguas,Puerto Rico,PR,2275 Rustic Impasse,725.0,Corporate
6015,Emily,Banks,Escondido,EE. UU.,CA,431 Noble Dale Pines,92026.0,Home Office
3006,Barbara,Norris,Caguas,Puerto Rico,PR,6270 Stony Campus,725.0,Corporate
4043,Mary,Cabrera,San Bernardino,EE. UU.,CA,9393 Old Wagon  Village,92407.0,Home Office
8904,Ashley,Short,Caguas,Puerto Rico,PR,7107 Blue Rise Place,725.0,Consumer
1010,Carolyn,Moss,Walnut,EE. UU.,CA,6159 Harvest Heights,91789.0,Consumer
11085,Christopher,Smith,Albuquerque,EE. UU.,NM,2668 Foggy Road,87112.0,Home Office
7447,Janet,Dillon,San Jose,EE. UU.,CA,6588 Umber Grove,95112.0,Consumer
8669,Amanda,Whitaker,Astoria,EE. UU.,NY,6178 Tawny Villas,11103.0,Consumer
11495,Mary,Smith,Chicago,EE. UU.,IL,7125 Hazy Gate,60613.0,Consumer
7875,Mary,Gonzales,Lenoir,EE. UU.,NC,7497 Cozy Beacon Dale,28645.0,Corporate
6974,Michael,Smith,Chicago,EE. UU.,IL,1531 Jagged Dale Heath,60613.0,Home Office
4133,Mary,Snyder,Los Angeles,EE. UU.,CA,1449 High Carrefour,90003.0,Consumer
3443,James,Smith,West Lafayette,EE. UU.,IN,8249 Cotton Wood,47906.0,Consumer
9441,Victoria,Smith,Colorado Springs,EE. UU.,CO,3450 Quiet Hickory Harbour,80918.0,Corporate
2306,Mary,Chen,Caguas,Puerto Rico,PR,866 Cinder Cape,725.0,Corporate
11749,William,Murphy,Troy,EE. UU.,NY,5761 Stony Key,12180.0,Consumer
8780,Alice,Smith,Caguas,Puerto Rico,PR,9229 Jagged Wagon  End,725.0,Home Office
4739,Mary,Jimenez,Bayamon,Puerto Rico,PR,1564 Iron Front,957.0,Home Office
4827,Mary,Day,Caguas,Puerto Rico,PR,8944 Blue Wynd,725.0,Consumer
2925,Mary,Baird,Houston,EE. UU.,TX,7790 Broad Pond Crossing,77083.0,Home Office
9617,Mary,Guerrero,Los Angeles,EE. UU.,CA,6424 Cinder Oak Island,90034.0,Consumer
2213,Henry,Castaneda,Chapel Hill,EE. UU.,NC,8713 Thunder Pike,27514.0,Consumer
2347,Rose,Smith,Caguas,Puerto Rico,PR,5032 Sunny Barn Quay,725.0,Consumer
761,Sara,Rowland,Sunnyvale,EE. UU.,CA,2704 Colonial Barn Nook,94087.0,Consumer
7128,Randy,Smith,Gardena,EE. UU.,CA,3814 Cinder Route,90247.0,Consumer
1389,Elizabeth,Dominguez,Modesto,EE. UU.,CA,2553 Bright Way,95351.0,Corporate
8564,Melissa,Benitez,Irving,EE. UU.,TX,8018 Cinder Prairie Run,75061.0,Home Office
459,Sean,Smith,Sanford,EE. UU.,NC,2260 Golden Spring By-pass,27330.0,Home Office
4882,Mary,Daniels,Detroit,EE. UU.,MI,3760 Velvet Highlands,48227.0,Consumer
8973,Mary,Smith,Caguas,Puerto Rico,PR,937 Amber Ledge,725.0,Consumer
8326,Steven,Wade,Oregon City,EE. UU.,OR,762 Misty Farm,97045.0,Home Office
11538,Christian,Smith,Carolina,Puerto Rico,PR,5737 Honey Meadow,983.0,Home Office
1363,Kathy,Rios,Washington,EE. UU.,DC,2578 Iron Pioneer Centre,20020.0,Home Office
8373,Christina,Smith,Lompoc,EE. UU.,CA,236 Harvest Diversion,93436.0,Home Office
7224,Margaret,Knight,New York,EE. UU.,NY,9702 Shady Pond Village,10002.0,Home Office
10853,Michelle,Smith,Las Vegas,EE. UU.,NV,398 Pleasant Mountain,89110.0,Home Office
6036,Barbara,Smith,Stafford,EE. UU.,VA,938 Crystal Leaf Beach,22554.0,Consumer
6656,Ruth,Price,Caguas,Puerto Rico,PR,2051 Dusty Route,725.0,Corporate
10627,Jerry,Smith,Union City,EE. UU.,NJ,3378 Old Drive,7087.0,Home Office
5298,Lisa,Moore,New York,EE. UU.,NY,1663 Hidden Brook Island,10040.0,Consumer
3139,Mary,Pope,New York,EE. UU.,NY,89 Velvet Woods,10016.0,Consumer
2646,Mary,Daugherty,El Cajon,EE. UU.,CA,772 Rustic Lagoon Crossing,92021.0,Home Office
9050,Mary,Smith,Cleveland,EE. UU.,OH,1131 Cotton Grounds,44109.0,Home Office
9725,Robert,Sloan,O Fallon,EE. UU.,MO,6574 Clear Spring Mountain,63366.0,Consumer
11349,Mary,Fisher,Caguas,Puerto Rico,PR,4592 Amber Orchard,725.0,Consumer
4456,Evelyn,Spencer,Miami,EE. UU.,FL,7595 Cotton Log Row,33162.0,Consumer
12271,Mary,Small,Ontario,EE. UU.,CA,6599 Grand Island Hill,91761.0,Consumer
1236,Virginia,Robertson,Chapel Hill,EE. UU.,NC,5953 Honey Concession,27514.0,Home Office
1372,Shawn,Pace,Virginia Beach,EE. UU.,VA,4010 Stony Mountain Wood,23464.0,Home Office
9877,Shawn,Moreno,Fresno,EE. UU.,CA,4554 Silver Bank,93722.0,Home Office
1008,Mary,Smith,Sacramento,EE. UU.,CA,6473 Bright Expressway,95828.0,Home Office
9949,Ashley,Smith,El Paso,EE. UU.,TX,6631 Pleasant Zephyr Route,79927.0,Home Office
6120,Mary,Smith,Yonkers,EE. UU.,NY,6426 Dusty Valley,10701.0,Home Office
249,Mary,Randolph,Portland,EE. UU.,OR,6026 Stony Elk Hill,97206.0,Consumer
3545,Austin,Guzman,Rochester,EE. UU.,NY,8153 Indian Beacon Impasse,14609.0,Home Office
6152,Joseph,Jordan,Caguas,Puerto Rico,PR,6631 Tawny Panda Woods,725.0,Consumer
7210,Mary,Barry,New York,EE. UU.,NY,8533 High Rabbit Cape,10029.0,Consumer
11374,Stephen,Smith,Houston,EE. UU.,TX,6009 Dewy Cove,77036.0,Consumer
11096,Carol,Hill,Lockport,EE. UU.,IL,5674 Merry Nectar Pines,60441.0,Home Office
6134,James,Reyes,Brooklyn,EE. UU.,NY,1397 Colonial Point,11226.0,Home Office
4952,Elizabeth,Smith,Long Beach,EE. UU.,CA,141 Dewy Plaza,90804.0,Consumer
6752,Daniel,Smith,Caguas,Puerto Rico,PR,9853 Foggy Anchor Extension,725.0,Consumer
55,Janet,Farley,Phoenix,EE. UU.,AZ,6512 Middle Parade,85029.0,Home Office
3839,Adam,Smith,Mechanicsburg,EE. UU.,PA,9053 Foggy Bear Island,17055.0,Consumer
2268,Mary,Smith,Marietta,EE. UU.,GA,4979 Pleasant Vista,30067.0,Home Office
8292,Emma,Smith,La Mirada,EE. UU.,CA,5767 High Carrefour,90638.0,Consumer
11080,Mary,Bush,Santa Ana,EE. UU.,CA,7119 Umber View Mountain,92701.0,Consumer
4396,Mary,Smith,Bronx,EE. UU.,NY,2720 Stony Field,10458.0,Consumer
3781,Richard,Lara,Hamtramck,EE. UU.,MI,79 Misty Goose Townline,48212.0,Home Office
813,Jack,Johnson,San Francisco,EE. UU.,CA,7027 High Passage,94122.0,Corporate
2453,Stephen,Smith,Caguas,Puerto Rico,PR,4369 Bright Log Estates,725.0,Corporate
4110,Maria,Ho,Hyattsville,EE. UU.,MD,9174 Umber Robin Knoll,20783.0,Home Office
9762,Ronald,Johnson,San Diego,EE. UU.,CA,4480 Pleasant Branch Parkway,92126.0,Consumer
4417,Arthur,Alvarez,Rochester,EE. UU.,NY,8665 Sunny Deer Woods,14609.0,Home Office
10565,Mary,Velasquez,Jacksonville,EE. UU.,FL,5950 Misty Branch Dale,32210.0,Consumer
2517,Jose,Kane,Cumberland,EE. UU.,MD,5202 Emerald Island Plaza,21502.0,Consumer
8365,Matthew,Norman,Caguas,Puerto Rico,PR,1832 Dusty Oak Harbour,725.0,Consumer
7922,Jennifer,Smith,Norfolk,EE. UU.,VA,2830 Bright Wood,23503.0,Home Office
2394,Mary,Smith,Rego Park,EE. UU.,NY,8569 Emerald Blossom Concession,11374.0,Consumer
13806,Heather,Ford,Highland Park,EE. UU.,MI,9856 Wishing Willow Woods,48203.0,Consumer
11128,Timothy,Lyons,Miami,EE. UU.,FL,9414 Thunder Island Court,33157.0,Consumer
14896,Medge,Brewer,San Pablo,EE. UU.,CA,7381 Cozy Horse Path,94806.0,Consumer
996,Amanda,Smith,Austin,EE. UU.,TX,7007 Golden Edge,78753.0,Consumer
5970,Mary,Smith,Manchester,EE. UU.,CT,2486 Pleasant Field,6040.0,Consumer
14823,Wynter,Mccullough,Cypress,EE. UU.,CA,2071 Shady Wagon Park,90630.0,Consumer
14894,Blythe,Osborne,Honolulu,EE. UU.,HI,1612 Quaking Walk,96817.0,Consumer
2274,Mary,Reed,South El Monte,EE. UU.,CA,6231 Green Meadow,91733.0,Consumer
7952,Jose,Smith,Eugene,EE. UU.,OR,7542 Rocky Fox Pike,97402.0,Consumer
3856,Mary,Long,Laredo,EE. UU.,TX,4903 Lazy Parkway,78040.0,Consumer
13731,Hiroko,Morton,Winnetka,EE. UU.,CA,4472 Tawny Jetty,91306.0,Consumer
2523,Emily,Smith,Buffalo,EE. UU.,NY,7502 Foggy Lookout,14221.0,Consumer
10984,Joseph,Smith,Florissant,EE. UU.,MO,9082 Merry Lookout,63031.0,Consumer
6252,Kevin,Smith,Carrollton,EE. UU.,TX,2455 Cotton Limits,75006.0,Consumer
13836,Amelia,Schroeder,Pompano Beach,EE. UU.,FL,6481 Velvet Pony Front,33068.0,Consumer
4150,Jordan,Riley,Madera,EE. UU.,CA,6245 Iron Cloud Farms,93638.0,Consumer
5347,Madison,Smith,Woodbridge,EE. UU.,VA,7851 Stony Prairie Highway,22193.0,Consumer
10297,Karen,Smith,Henderson,EE. UU.,NV,2127 Cotton Mountain Pointe,89014.0,Consumer
12023,Olivia,Silva,New York,EE. UU.,NY,2722 Lost Glen,10011.0,Consumer
13905,Jordan,Sampson,Los Angeles,EE. UU.,CA,7957 Merry Common,90003.0,Consumer
14850,Shelley,Cooley,Mesa,EE. UU.,AZ,7969 Umber Forest,85201.0,Consumer
2029,Andrea,Sheppard,San Diego,EE. UU.,CA,8193 Grand Court,92104.0,Consumer
13615,Ann,Newton,Broken Arrow,EE. UU.,OK,3683 Thunder Autoroute,74012.0,Consumer
9178,Sharon,Fowler,New Orleans,EE. UU.,LA,2458 Crystal Road,70119.0,Consumer
13903,Joelle,Reilly,Phoenix,EE. UU.,AZ,3567 Broad Mall,85035.0,Consumer
814,Mary,Stark,Chicago,EE. UU.,IL,4063 Hidden Forest Way,60621.0,Consumer
12036,Jacob,Smith,Saint Charles,EE. UU.,MO,1551 Quaking Bend,63301.0,Consumer
7973,Rebecca,Smith,Bronx,EE. UU.,NY,9069 Honey Forest Glade,10467.0,Consumer
13902,Chava,Francis,Lenoir,EE. UU.,NC,5348 Thunder Pioneer Nook,28645.0,Consumer
13866,Jenette,Luna,Philadelphia,EE. UU.,PA,9397 Little Goose Subdivision,19145.0,Consumer
11901,Mary,Smith,Saint Louis,EE. UU.,MO,8679 Middle Avenue,63116.0,Consumer
7037,Mary,Bauer,New York,EE. UU.,NY,5430 Iron Mountain Lane,10011.0,Consumer
1598,Mary,Green,Rego Park,EE. UU.,NY,97 Burning Landing,11374.0,Consumer
7419,Mary,Wilson,Las Vegas,EE. UU.,NV,8352 Green Island Byway,89117.0,Consumer
14720,Ivory,Middleton,Philadelphia,EE. UU.,PA,2287 Foggy Apple Dell,19140.0,Consumer
6836,Virginia,Smith,Albuquerque,EE. UU.,NM,2668 Velvet Row,87112.0,Consumer
5658,Michael,Wiley,Harlingen,EE. UU.,TX,7678 Lazy Farms,78550.0,Consumer
14737,Kelsie,Bates,Spring Valley,EE. UU.,CA,4104 Emerald Extension,91977.0,Consumer
10069,George,Smith,Albuquerque,EE. UU.,NM,5243 Little Lagoon Expressway,87111.0,Consumer
893,Dennis,Mcbride,Ogden,EE. UU.,UT,92 Sunny Bear Villas,84404.0,Consumer
13574,Irma,Goodman,Mount Pleasant,EE. UU.,MI,1981 Thunder Zephyr Edge,48858.0,Consumer
2305,Donna,Smith,Temecula,EE. UU.,CA,712 Thunder Mall ,92592.0,Consumer
4390,Kelly,Mcknight,Marietta,EE. UU.,GA,7121 Foggy Woods,30062.0,Consumer
8328,Donna,Smith,Crown Point,EE. UU.,IN,3867 Cinder Leaf Campus,46307.0,Consumer
1770,John,Avila,Philadelphia,EE. UU.,PA,5835 Thunder Centre,19140.0,Consumer
12360,Mary,Hall,Chicago,EE. UU.,IL,3582 Bright Pine Estates,60645.0,Consumer
6031,Mary,Nguyen,Portland,EE. UU.,OR,2828 Cozy Pines,97206.0,Consumer
2815,Justin,Patterson,Lakewood,EE. UU.,NJ,6220 Little Key,8701.0,Consumer
3336,Sandra,Hunter,Brooklyn,EE. UU.,NY,6350 Lost Hollow,11209.0,Consumer
332,Mary,Smith,Placentia,EE. UU.,CA,8416 Emerald Dale,92870.0,Consumer
566,Mary,Mcmahon,Dayton,EE. UU.,OH,4411 Cinder Front,45424.0,Consumer
11646,Joe,Snyder,Phoenix,EE. UU.,AZ,6608 Silver Goose Point,85022.0,Consumer
2684,Mary,Walter,Fort Lauderdale,EE. UU.,FL,2099 Honey Anchor Terrace,33313.0,Consumer
10299,Mary,Blake,Mechanicsburg,EE. UU.,PA,1087 Crystal Horse Beach,17055.0,Consumer
5604,Frances,Randall,Highland Park,EE. UU.,MI,1185 High View By-pass,48203.0,Consumer
4020,Angela,Smith,New York,EE. UU.,NY,4232 Rustic Pine Canyon,10021.0,Consumer
10523,Mary,Rose,Chicago,EE. UU.,IL,4472 Dewy Campus,60634.0,Consumer
373,George,Sandoval,Union City,EE. UU.,NJ,7487 Silver Square,7087.0,Consumer
999,Mary,Stephenson,Saint Paul,EE. UU.,MN,9557 Harvest Mews,55124.0,Consumer
3135,Helen,Ward,Houston,EE. UU.,TX,1513 Merry Heath,77093.0,Consumer
570,Julia,Whitney,Buffalo,EE. UU.,NY,5104 Bright Lake Hollow,14215.0,Consumer
3523,Mary,Mcgee,Fort Lauderdale,EE. UU.,FL,1509 Burning Spring Vista,33311.0,Consumer
8863,Henry,Smith,Washington,EE. UU.,DC,6306 Broad Rise Acres,20019.0,Consumer
1862,Jerry,Wright,Los Angeles,EE. UU.,CA,4609 Green Avenue,90023.0,Consumer
11803,Katherine,Smith,Salina,EE. UU.,KS,5777 Pleasant Common,67401.0,Consumer
8236,Mary,Smith,Tucson,EE. UU.,AZ,7746 Hazy Prairie Drive,85746.0,Consumer
3178,Victoria,Wu,Middletown,EE. UU.,OH,6496 Colonial Leaf Orchard,45044.0,Consumer
10838,Kathryn,Smith,Elmhurst,EE. UU.,NY,1497 Sleepy Thicket,11373.0,Consumer
7819,Mary,Dunn,Santa Ana,EE. UU.,CA,9202 Clear Highway,92704.0,Consumer
9463,Mary,Key,Cleveland,EE. UU.,OH,981 Dewy Cove,44120.0,Consumer
4475,Bobby,Davis,Glendale,EE. UU.,AZ,603 High Blossom Meadow,85308.0,Consumer
4035,Mary,Mullen,Dallas,EE. UU.,TX,9941 Rustic Cloud Harbour,75240.0,Consumer
6831,Mary,Stephens,Modesto,EE. UU.,CA,40 Pleasant Brook Trace,95350.0,Consumer
4753,Diana,Cooper,Saint Louis,EE. UU.,MO,3971 Velvet Nook,63129.0,Consumer
5031,Mary,George,San Antonio,EE. UU.,TX,5148 Sleepy Timber Grove,78201.0,Consumer
3452,Mary,Nelson,Hialeah,EE. UU.,FL,3881 Blue Mount,33016.0,Consumer
12703,Lenore,Vaughan,Columbus,EE. UU.,OH,7601 Blue Gate ,43229.0,Consumer
12522,Nadine,Bolton,Fort Worth,EE. UU.,TX,8780 Colonial Orchard ,76106.0,Consumer
12662,Cassandra,Fisher,Oxnard,EE. UU.,CA,4583 Heather Blossom Diversion,93030.0,Consumer
12496,Jessamine,Young,Webster,EE. UU.,NY,8632 Bright Route ,14580.0,Consumer
12564,Madonna,Beach,Augusta,EE. UU.,GA,9557 Harvest Mews ,30906.0,Consumer
12436,Mike,Gulvishvokov,Brownsville,EE. UU.,TX,6303 Heather Plaza,78521.0,Consumer
12453,Susan,Goodman,Taylor,EE. UU.,MI,1325 Noble Pike ,48180.0,Consumer
14998,Violet,Delacruz,Apex,EE. UU.,NC,8259 Colonial Heights,27502.0,Consumer
12832,Constance,Barron,Richmond,EE. UU.,TX,7388 Dusty Fox Acres,77469.0,Consumer
12882,Ifeoma,Petty,Mission Viejo,EE. UU.,CA,3151 Sleepy Quail Promenade,92691.0,Consumer
12828,Rae,Mcclain,Doylestown,EE. UU.,PA,4601 Golden Anchor Valley,18901.0,Consumer
15082,Callie,Hill,El Cajon,EE. UU.,CA,772 Rustic Lagoon Crossing,92021.0,Consumer
14956,Claudia,Houston,Woonsocket,EE. UU.,RI,3506 Heather Berry Round,2895.0,Consumer
15114,Cathleen,Wise,Simi Valley,EE. UU.,CA,4761 Red Timber Bank,93063.0,Consumer
12910,Tamekah,Mcgowan,Philadelphia,EE. UU.,PA,5532 Tawny Pines ,19139.0,Consumer
15130,Blair,Rojas,Philadelphia,EE. UU.,PA,5346 Clear Hills Way,19144.0,Consumer
14966,Quail,Mullins,Peabody,EE. UU.,MA,2291 Velvet Berry Freeway,1960.0,Consumer
15109,Donna,Moran,Granite City,EE. UU.,IL,907 Umber Beacon Common,62040.0,Consumer
7251,Benjamin,Hamilton,Los Angeles,EE. UU.,CA,5423 Heather Falls,90026.0,Consumer
10448,Nancy,Gilbert,Dallas,EE. UU.,TX,6540 Hidden Dale,75227.0,Consumer
6771,Victoria,Moran,Tucson,EE. UU.,AZ,1427 Burning Goose Island,85713.0,Consumer
3110,Phillip,Smith,Irwin,EE. UU.,PA,7983 Amber Robin Trail,15642.0,Consumer
9225,Anthony,Smith,San Diego,EE. UU.,CA,7096 Lazy Pathway,92104.0,Consumer
12177,Brenda,Carter,Bronx,EE. UU.,NY,4616 Red Anchor Gardens,10456.0,Consumer
1667,Tammy,Cross,Phoenix,EE. UU.,AZ,3683 Silent Cove,85035.0,Consumer
18,Robert,Smith,Martinez,EE. UU.,CA,2734 Hazy Butterfly Circle,94553.0,Consumer
4022,Mary,Harding,Garland,EE. UU.,TX,3614 Golden Expressway,75040.0,Consumer
1530,David,Smith,West Chester,EE. UU.,PA,1801 Quiet Robin Avenue,19382.0,Consumer
7912,Mary,Johnson,Bend,EE. UU.,OR,6026 Stony Elk Hill,97701.0,Consumer
7120,Mary,Mcintyre,South Richmond Hill,EE. UU.,NY,6956 Misty Anchor Close,11419.0,Consumer
737,Lawrence,Smith,Pomona,EE. UU.,CA,8025 Bright Embers Glen,91767.0,Consumer
8446,James,Carlson,Baltimore,EE. UU.,MD,8183 Noble Villas,21224.0,Consumer
7619,Mary,Smith,Silver Spring,EE. UU.,MD,6081 Burning Grounds,20904.0,Consumer
2425,Donna,Smith,Los Angeles,EE. UU.,CA,7502 Foggy Lookout,90002.0,Consumer
5472,Joyce,Vance,Brighton,EE. UU.,MA,3309 Silver Field,2135.0,Consumer
